party,vote_id,procedure_type,timestamp,num_for,num_against,num_abstention,num_no_votes,total_votes,majority_col,majority_votes,percent_dissent,year,month,weekday,weekofyear
S&D,166227,COD,2024-03-12 13:27:29,128,0,0,12,128,FOR,128,0.0,2024,3,1,11
ECR,166228,NLE,2024-03-12 13:42:26,17,42,2,7,61,AGAINST,42,0.3114754098360656,2024,3,1,11
EPP,166228,NLE,2024-03-12 13:42:26,142,2,5,29,149,FOR,142,0.0469798657718121,2024,3,1,11
GUE/NGL,166228,NLE,2024-03-12 13:42:26,31,0,0,6,31,FOR,31,0.0,2024,3,1,11
Greens/EFA,166228,NLE,2024-03-12 13:42:26,64,0,0,8,64,FOR,64,0.0,2024,3,1,11
ID,166228,NLE,2024-03-12 13:42:26,37,2,10,10,49,FOR,37,0.2448979591836735,2024,3,1,11
Renew,166228,NLE,2024-03-12 13:42:26,84,0,3,15,87,FOR,84,0.0344827586206896,2024,3,1,11
S&D,166228,NLE,2024-03-12 13:42:26,126,0,0,14,126,FOR,126,0.0,2024,3,1,11
ECR,166241,COD,2024-03-13 12:33:41,7,6,47,8,60,ABSTENTION,47,0.2166666666666666,2024,3,2,11
EPP,166241,COD,2024-03-13 12:33:41,161,1,0,16,162,FOR,161,0.0061728395061728,2024,3,2,11
GUE/NGL,166241,COD,2024-03-13 12:33:41,28,1,3,5,32,FOR,28,0.125,2024,3,2,11
Greens/EFA,166241,COD,2024-03-13 12:33:41,64,0,0,8,64,FOR,64,0.0,2024,3,2,11
ID,166241,COD,2024-03-13 12:33:41,16,6,30,7,52,ABSTENTION,30,0.4230769230769231,2024,3,2,11
Renew,166241,COD,2024-03-13 12:33:41,87,0,3,12,90,FOR,87,0.0333333333333333,2024,3,2,11
S&D,166241,COD,2024-03-13 12:33:41,126,1,3,10,130,FOR,126,0.0307692307692307,2024,3,2,11
ECR,166242,COD,2024-03-14 12:24:37,54,0,0,14,54,FOR,54,0.0,2024,3,3,11
EPP,166242,COD,2024-03-14 12:24:37,134,0,0,44,134,FOR,134,0.0,2024,3,3,11
GUE/NGL,166242,COD,2024-03-14 12:24:37,26,0,0,11,26,FOR,26,0.0,2024,3,3,11
Greens/EFA,166242,COD,2024-03-14 12:24:37,61,0,1,10,62,FOR,61,0.0161290322580645,2024,3,3,11
ID,166242,COD,2024-03-14 12:24:37,42,1,4,12,47,FOR,42,0.1063829787234043,2024,3,3,11
Renew,166242,COD,2024-03-14 12:24:37,80,0,0,22,80,FOR,80,0.0,2024,3,3,11
S&D,166242,COD,2024-03-14 12:24:37,112,0,0,28,112,FOR,112,0.0,2024,3,3,11
ECR,166243,COD,2024-03-14 12:24:07,55,0,0,13,55,FOR,55,0.0,2024,3,3,11
EPP,166243,COD,2024-03-14 12:24:07,135,0,0,43,135,FOR,135,0.0,2024,3,3,11
GUE/NGL,166243,COD,2024-03-14 12:24:07,28,0,0,9,28,FOR,28,0.0,2024,3,3,11
Greens/EFA,166243,COD,2024-03-14 12:24:07,62,0,0,10,62,FOR,62,0.0,2024,3,3,11
ID,166243,COD,2024-03-14 12:24:07,48,0,0,11,48,FOR,48,0.0,2024,3,3,11
Renew,166243,COD,2024-03-14 12:24:07,82,0,0,20,82,FOR,82,0.0,2024,3,3,11
S&D,166243,COD,2024-03-14 12:24:07,110,0,0,30,110,FOR,110,0.0,2024,3,3,11
ECR,166249,COD,2024-03-12 13:14:11,29,27,5,7,61,FOR,29,0.5245901639344263,2024,3,1,11
EPP,166249,COD,2024-03-12 13:14:11,83,66,4,25,153,FOR,83,0.4575163398692811,2024,3,1,11
GUE/NGL,166249,COD,2024-03-12 13:14:11,27,4,1,5,32,FOR,27,0.15625,2024,3,1,11
Greens/EFA,166249,COD,2024-03-12 13:14:11,66,0,0,6,66,FOR,66,0.0,2024,3,1,11
ID,166249,COD,2024-03-12 13:14:11,0,51,0,8,51,AGAINST,51,0.0,2024,3,1,11
Renew,166249,COD,2024-03-12 13:14:11,41,13,33,15,87,FOR,41,0.5287356321839081,2024,3,1,11
S&D,166249,COD,2024-03-12 13:14:11,122,0,6,12,128,FOR,122,0.046875,2024,3,1,11
ECR,166258,COD,2024-03-13 12:35:20,59,0,1,8,60,FOR,59,0.0166666666666667,2024,3,2,11
EPP,166258,COD,2024-03-13 12:35:20,160,0,0,18,160,FOR,160,0.0,2024,3,2,11
GUE/NGL,166258,COD,2024-03-13 12:35:20,27,0,5,5,32,FOR,27,0.15625,2024,3,2,11
Greens/EFA,166258,COD,2024-03-13 12:35:20,63,0,0,9,63,FOR,63,0.0,2024,3,2,11
ID,166258,COD,2024-03-13 12:35:20,52,0,0,7,52,FOR,52,0.0,2024,3,2,11
Renew,166258,COD,2024-03-13 12:35:20,87,0,0,15,87,FOR,87,0.0,2024,3,2,11
S&D,166258,COD,2024-03-13 12:35:20,130,0,0,10,130,FOR,130,0.0,2024,3,2,11
ECR,166259,COD,2024-03-13 12:34:57,60,0,0,8,60,FOR,60,0.0,2024,3,2,11
EPP,166259,COD,2024-03-13 12:34:57,158,0,1,19,159,FOR,158,0.0062893081761006,2024,3,2,11
GUE/NGL,166259,COD,2024-03-13 12:34:57,30,0,2,5,32,FOR,30,0.0625,2024,3,2,11
Greens/EFA,166259,COD,2024-03-13 12:34:57,63,0,0,9,63,FOR,63,0.0,2024,3,2,11
ID,166259,COD,2024-03-13 12:34:57,51,2,0,6,53,FOR,51,0.0377358490566037,2024,3,2,11
Renew,166259,COD,2024-03-13 12:34:57,90,0,0,12,90,FOR,90,0.0,2024,3,2,11
S&D,166259,COD,2024-03-13 12:34:57,130,0,0,10,130,FOR,130,0.0,2024,3,2,11
ECR,166260,COD,2024-03-13 12:19:21,32,2,26,8,60,FOR,32,0.4666666666666667,2024,3,2,11
EPP,166260,COD,2024-03-13 12:19:21,162,0,0,16,162,FOR,162,0.0,2024,3,2,11
GUE/NGL,166260,COD,2024-03-13 12:19:21,30,1,1,5,32,FOR,30,0.0625,2024,3,2,11
Greens/EFA,166260,COD,2024-03-13 12:19:21,64,0,0,8,64,FOR,64,0.0,2024,3,2,11
ID,166260,COD,2024-03-13 12:19:21,0,34,19,6,53,AGAINST,34,0.3584905660377359,2024,3,2,11
Renew,166260,COD,2024-03-13 12:19:21,90,0,0,12,90,FOR,90,0.0,2024,3,2,11
S&D,166260,COD,2024-03-13 12:19:21,129,0,0,11,129,FOR,129,0.0,2024,3,2,11
ECR,166261,NLE,2024-03-14 12:25:41,55,0,0,13,55,FOR,55,0.0,2024,3,3,11
EPP,166261,NLE,2024-03-14 12:25:41,133,0,1,44,134,FOR,133,0.0074626865671642,2024,3,3,11
GUE/NGL,166261,NLE,2024-03-14 12:25:41,2,25,1,9,28,AGAINST,25,0.1071428571428571,2024,3,3,11
Greens/EFA,166261,NLE,2024-03-14 12:25:41,0,61,0,11,61,AGAINST,61,0.0,2024,3,3,11
ID,166261,NLE,2024-03-14 12:25:41,48,0,0,11,48,FOR,48,0.0,2024,3,3,11
Renew,166261,NLE,2024-03-14 12:25:41,79,0,1,22,80,FOR,79,0.0124999999999999,2024,3,3,11
S&D,166261,NLE,2024-03-14 12:25:41,98,9,4,29,111,FOR,98,0.1171171171171171,2024,3,3,11
ECR,166262,COD,2024-03-13 12:34:35,7,14,39,8,60,ABSTENTION,39,0.35,2024,3,2,11
EPP,166262,COD,2024-03-13 12:34:35,161,0,0,17,161,FOR,161,0.0,2024,3,2,11
GUE/NGL,166262,COD,2024-03-13 12:34:35,28,2,1,6,31,FOR,28,0.0967741935483871,2024,3,2,11
Greens/EFA,166262,COD,2024-03-13 12:34:35,64,0,0,8,64,FOR,64,0.0,2024,3,2,11
ID,166262,COD,2024-03-13 12:34:35,0,35,18,6,53,AGAINST,35,0.339622641509434,2024,3,2,11
Renew,166262,COD,2024-03-13 12:34:35,85,3,0,14,88,FOR,85,0.034090909090909,2024,3,2,11
S&D,166262,COD,2024-03-13 12:34:35,130,0,0,10,130,FOR,130,0.0,2024,3,2,11
ECR,166299,NLE,2024-03-14 12:25:06,51,0,4,13,55,FOR,51,0.0727272727272727,2024,3,3,11
EPP,166299,NLE,2024-03-14 12:25:06,134,0,0,44,134,FOR,134,0.0,2024,3,3,11
GUE/NGL,166299,NLE,2024-03-14 12:25:06,0,26,1,10,27,AGAINST,26,0.037037037037037,2024,3,3,11
Greens/EFA,166299,NLE,2024-03-14 12:25:06,5,3,54,10,62,ABSTENTION,54,0.1290322580645161,2024,3,3,11
ID,166299,NLE,2024-03-14 12:25:06,48,0,0,11,48,FOR,48,0.0,2024,3,3,11
Renew,166299,NLE,2024-03-14 12:25:06,82,0,0,20,82,FOR,82,0.0,2024,3,3,11
S&D,166299,NLE,2024-03-14 12:25:06,105,0,1,34,106,FOR,105,0.0094339622641509,2024,3,3,11
ECR,166335,COD,2024-03-13 17:15:44,14,8,30,16,52,ABSTENTION,30,0.4230769230769231,2024,3,2,11
EPP,166335,COD,2024-03-13 17:15:44,150,1,0,27,151,FOR,150,0.0066225165562914,2024,3,2,11
GUE/NGL,166335,COD,2024-03-13 17:15:44,11,16,4,6,31,AGAINST,16,0.4838709677419355,2024,3,2,11
Greens/EFA,166335,COD,2024-03-13 17:15:44,62,1,0,9,63,FOR,62,0.0158730158730159,2024,3,2,11
ID,166335,COD,2024-03-13 17:15:44,0,32,18,9,50,AGAINST,32,0.36,2024,3,2,11
Renew,166335,COD,2024-03-13 17:15:44,80,2,1,19,83,FOR,80,0.036144578313253,2024,3,2,11
S&D,166335,COD,2024-03-13 17:15:44,123,0,0,17,123,FOR,123,0.0,2024,3,2,11
ECR,166379,DEA,2024-03-12 13:07:48,0,62,0,6,62,AGAINST,62,0.0,2024,3,1,11
EPP,166379,DEA,2024-03-12 13:07:48,3,145,2,28,150,AGAINST,145,0.0333333333333333,2024,3,1,11
GUE/NGL,166379,DEA,2024-03-12 13:07:48,27,1,1,8,29,FOR,27,0.0689655172413793,2024,3,1,11
Greens/EFA,166379,DEA,2024-03-12 13:07:48,62,0,2,8,64,FOR,62,0.03125,2024,3,1,11
ID,166379,DEA,2024-03-12 13:07:48,0,50,0,9,50,AGAINST,50,0.0,2024,3,1,11
Renew,166379,DEA,2024-03-12 13:07:48,13,46,26,17,85,AGAINST,46,0.4588235294117647,2024,3,1,11
S&D,166379,DEA,2024-03-12 13:07:48,14,106,0,20,120,AGAINST,106,0.1166666666666667,2024,3,1,11
ECR,166551,COD,2024-03-13 17:12:52,14,35,3,16,52,AGAINST,35,0.3269230769230768,2024,3,2,11
EPP,166551,COD,2024-03-13 17:12:52,118,13,20,27,151,FOR,118,0.2185430463576159,2024,3,2,11
GUE/NGL,166551,COD,2024-03-13 17:12:52,9,13,7,8,29,AGAINST,13,0.5517241379310345,2024,3,2,11
Greens/EFA,166551,COD,2024-03-13 17:12:52,11,1,51,9,63,ABSTENTION,51,0.1904761904761904,2024,3,2,11
ID,166551,COD,2024-03-13 17:12:52,16,33,1,9,50,AGAINST,33,0.3399999999999999,2024,3,2,11
Renew,166551,COD,2024-03-13 17:12:52,79,4,0,19,83,FOR,79,0.0481927710843373,2024,3,2,11
S&D,166551,COD,2024-03-13 17:12:52,93,2,11,34,106,FOR,93,0.1226415094339622,2024,3,2,11
ECR,166566,RSP,2024-03-13 17:46:51,48,0,4,16,52,FOR,48,0.0769230769230768,2024,3,2,11
EPP,166566,RSP,2024-03-13 17:46:51,138,0,1,39,139,FOR,138,0.0071942446043165,2024,3,2,11
GUE/NGL,166566,RSP,2024-03-13 17:46:51,23,1,5,8,29,FOR,23,0.2068965517241379,2024,3,2,11
Greens/EFA,166566,RSP,2024-03-13 17:46:51,59,0,0,13,59,FOR,59,0.0,2024,3,2,11
ID,166566,RSP,2024-03-13 17:46:51,34,0,13,12,47,FOR,34,0.276595744680851,2024,3,2,11
Renew,166566,RSP,2024-03-13 17:46:51,76,0,0,26,76,FOR,76,0.0,2024,3,2,11
S&D,166566,RSP,2024-03-13 17:46:51,108,0,0,32,108,FOR,108,0.0,2024,3,2,11
ECR,166609,RSP,2024-03-14 12:36:48,53,0,0,15,53,FOR,53,0.0,2024,3,3,11
EPP,166609,RSP,2024-03-14 12:36:48,128,0,1,49,129,FOR,128,0.0077519379844961,2024,3,3,11
GUE/NGL,166609,RSP,2024-03-14 12:36:48,27,0,0,10,27,FOR,27,0.0,2024,3,3,11
Greens/EFA,166609,RSP,2024-03-14 12:36:48,62,0,0,10,62,FOR,62,0.0,2024,3,3,11
ID,166609,RSP,2024-03-14 12:36:48,49,0,0,10,49,FOR,49,0.0,2024,3,3,11
Renew,166609,RSP,2024-03-14 12:36:48,81,0,0,21,81,FOR,81,0.0,2024,3,3,11
S&D,166609,RSP,2024-03-14 12:36:48,104,1,0,35,105,FOR,104,0.0095238095238094,2024,3,3,11
ECR,166706,RSP,2024-03-14 12:18:47,51,0,4,13,55,FOR,51,0.0727272727272727,2024,3,3,11
EPP,166706,RSP,2024-03-14 12:18:47,134,0,0,44,134,FOR,134,0.0,2024,3,3,11
GUE/NGL,166706,RSP,2024-03-14 12:18:47,12,16,1,8,29,AGAINST,16,0.4482758620689655,2024,3,3,11
Greens/EFA,166706,RSP,2024-03-14 12:18:47,60,1,1,10,62,FOR,60,0.032258064516129,2024,3,3,11
ID,166706,RSP,2024-03-14 12:18:47,37,0,11,11,48,FOR,37,0.2291666666666666,2024,3,3,11
Renew,166706,RSP,2024-03-14 12:18:47,82,0,0,20,82,FOR,82,0.0,2024,3,3,11
S&D,166706,RSP,2024-03-14 12:18:47,109,0,1,30,110,FOR,109,0.009090909090909,2024,3,3,11
ECR,166745,RSP,2024-03-14 12:18:21,46,3,6,13,55,FOR,46,0.1636363636363637,2024,3,3,11
EPP,166745,RSP,2024-03-14 12:18:21,134,0,0,44,134,FOR,134,0.0,2024,3,3,11
GUE/NGL,166745,RSP,2024-03-14 12:18:21,25,1,3,8,29,FOR,25,0.1379310344827586,2024,3,3,11
Greens/EFA,166745,RSP,2024-03-14 12:18:21,61,0,0,11,61,FOR,61,0.0,2024,3,3,11
ID,166745,RSP,2024-03-14 12:18:21,33,2,13,11,48,FOR,33,0.3125,2024,3,3,11
Renew,166745,RSP,2024-03-14 12:18:21,81,1,0,20,82,FOR,81,0.0121951219512195,2024,3,3,11
S&D,166745,RSP,2024-03-14 12:18:21,112,0,0,28,112,FOR,112,0.0,2024,3,3,11
ECR,166777,RSP,2024-03-14 12:16:03,2,17,35,14,54,ABSTENTION,35,0.3518518518518518,2024,3,3,11
EPP,166777,RSP,2024-03-14 12:16:03,114,7,10,47,131,FOR,114,0.1297709923664122,2024,3,3,11
GUE/NGL,166777,RSP,2024-03-14 12:16:03,19,1,7,10,27,FOR,19,0.2962962962962963,2024,3,3,11
Greens/EFA,166777,RSP,2024-03-14 12:16:03,56,0,6,10,62,FOR,56,0.0967741935483871,2024,3,3,11
ID,166777,RSP,2024-03-14 12:16:03,0,3,45,11,48,ABSTENTION,45,0.0625,2024,3,3,11
Renew,166777,RSP,2024-03-14 12:16:03,67,12,3,20,82,FOR,67,0.1829268292682927,2024,3,3,11
S&D,166777,RSP,2024-03-14 12:16:03,100,0,5,35,105,FOR,100,0.0476190476190476,2024,3,3,11
ECR,166802,COD,2024-04-10 17:31:45,36,23,0,9,59,FOR,36,0.3898305084745762,2024,4,2,15
EPP,166802,COD,2024-04-10 17:31:45,140,13,0,24,153,FOR,140,0.0849673202614379,2024,4,2,15
GUE/NGL,166802,COD,2024-04-10 17:31:45,1,30,2,4,33,AGAINST,30,0.0909090909090909,2024,4,2,15
Greens/EFA,166802,COD,2024-04-10 17:31:45,2,60,7,3,69,AGAINST,60,0.1304347826086956,2024,4,2,15
ID,166802,COD,2024-04-10 17:31:45,45,1,2,11,48,FOR,45,0.0625,2024,4,2,15
Renew,166802,COD,2024-04-10 17:31:45,87,4,4,7,95,FOR,87,0.0842105263157895,2024,4,2,15
S&D,166802,COD,2024-04-10 17:31:45,93,22,12,12,127,FOR,93,0.2677165354330708,2024,4,2,15
ECR,166804,COD,2024-04-10 17:38:37,44,7,8,9,59,FOR,44,0.2542372881355932,2024,4,2,15
EPP,166804,COD,2024-04-10 17:38:37,151,2,2,22,155,FOR,151,0.0258064516129031,2024,4,2,15
GUE/NGL,166804,COD,2024-04-10 17:38:37,32,1,0,4,33,FOR,32,0.0303030303030302,2024,4,2,15
Greens/EFA,166804,COD,2024-04-10 17:38:37,68,0,0,4,68,FOR,68,0.0,2024,4,2,15
ID,166804,COD,2024-04-10 17:38:37,1,31,16,11,48,AGAINST,31,0.3541666666666666,2024,4,2,15
Renew,166804,COD,2024-04-10 17:38:37,92,3,0,7,95,FOR,92,0.031578947368421,2024,4,2,15
S&D,166804,COD,2024-04-10 17:38:37,122,0,1,16,123,FOR,122,0.008130081300813,2024,4,2,15
ECR,166842,COD,2024-04-11 12:28:16,58,2,1,7,61,FOR,58,0.0491803278688525,2024,4,3,15
EPP,166842,COD,2024-04-11 12:28:16,143,0,1,33,144,FOR,143,0.0069444444444444,2024,4,3,15
GUE/NGL,166842,COD,2024-04-11 12:28:16,2,28,2,5,32,AGAINST,28,0.125,2024,4,3,15
Greens/EFA,166842,COD,2024-04-11 12:28:16,7,15,39,11,61,ABSTENTION,39,0.360655737704918,2024,4,3,15
ID,166842,COD,2024-04-11 12:28:16,20,9,21,9,50,ABSTENTION,21,0.5800000000000001,2024,4,3,15
Renew,166842,COD,2024-04-11 12:28:16,81,3,7,11,91,FOR,81,0.1098901098901099,2024,4,3,15
S&D,166842,COD,2024-04-11 12:28:16,106,0,10,23,116,FOR,106,0.086206896551724,2024,4,3,15
ECR,166844,COD,2024-04-10 17:42:53,4,50,5,9,59,AGAINST,50,0.1525423728813559,2024,4,2,15
EPP,166844,COD,2024-04-10 17:42:53,149,5,1,22,155,FOR,149,0.0387096774193548,2024,4,2,15
GUE/NGL,166844,COD,2024-04-10 17:42:53,2,28,3,4,33,AGAINST,28,0.1515151515151515,2024,4,2,15
Greens/EFA,166844,COD,2024-04-10 17:42:53,56,9,3,4,68,FOR,56,0.1764705882352941,2024,4,2,15
ID,166844,COD,2024-04-10 17:42:53,0,33,15,11,48,AGAINST,33,0.3125,2024,4,2,15
Renew,166844,COD,2024-04-10 17:42:53,92,0,2,8,94,FOR,92,0.0212765957446808,2024,4,2,15
S&D,166844,COD,2024-04-10 17:42:53,122,0,2,15,124,FOR,122,0.0161290322580645,2024,4,2,15
ECR,166848,COD,2024-04-10 17:42:14,55,1,3,9,59,FOR,55,0.0677966101694915,2024,4,2,15
EPP,166848,COD,2024-04-10 17:42:14,153,1,0,23,154,FOR,153,0.0064935064935064,2024,4,2,15
GUE/NGL,166848,COD,2024-04-10 17:42:14,32,0,0,5,32,FOR,32,0.0,2024,4,2,15
Greens/EFA,166848,COD,2024-04-10 17:42:14,69,0,0,3,69,FOR,69,0.0,2024,4,2,15
ID,166848,COD,2024-04-10 17:42:14,43,1,4,11,48,FOR,43,0.1041666666666666,2024,4,2,15
Renew,166848,COD,2024-04-10 17:42:14,92,1,2,7,95,FOR,92,0.031578947368421,2024,4,2,15
S&D,166848,COD,2024-04-10 17:42:14,124,0,0,15,124,FOR,124,0.0,2024,4,2,15
ECR,166850,COD,2024-04-10 17:47:13,55,1,2,10,58,FOR,55,0.0517241379310344,2024,4,2,15
EPP,166850,COD,2024-04-10 17:47:13,155,0,0,22,155,FOR,155,0.0,2024,4,2,15
GUE/NGL,166850,COD,2024-04-10 17:47:13,31,0,2,4,33,FOR,31,0.0606060606060605,2024,4,2,15
Greens/EFA,166850,COD,2024-04-10 17:47:13,69,0,0,3,69,FOR,69,0.0,2024,4,2,15
ID,166850,COD,2024-04-10 17:47:13,19,22,6,12,47,AGAINST,22,0.5319148936170213,2024,4,2,15
Renew,166850,COD,2024-04-10 17:47:13,96,0,0,6,96,FOR,96,0.0,2024,4,2,15
S&D,166850,COD,2024-04-10 17:47:13,124,0,0,15,124,FOR,124,0.0,2024,4,2,15
ECR,166852,COD,2024-04-10 17:42:34,1,36,22,9,59,AGAINST,36,0.3898305084745762,2024,4,2,15
EPP,166852,COD,2024-04-10 17:42:34,149,1,4,23,154,FOR,149,0.0324675324675324,2024,4,2,15
GUE/NGL,166852,COD,2024-04-10 17:42:34,30,1,2,4,33,FOR,30,0.0909090909090909,2024,4,2,15
Greens/EFA,166852,COD,2024-04-10 17:42:34,67,0,1,4,68,FOR,67,0.0147058823529411,2024,4,2,15
ID,166852,COD,2024-04-10 17:42:34,0,32,16,11,48,AGAINST,32,0.3333333333333333,2024,4,2,15
Renew,166852,COD,2024-04-10 17:42:34,92,3,0,7,95,FOR,92,0.031578947368421,2024,4,2,15
S&D,166852,COD,2024-04-10 17:42:34,123,0,1,15,124,FOR,123,0.0080645161290322,2024,4,2,15
ECR,166854,COD,2024-04-10 17:46:52,57,0,2,9,59,FOR,57,0.0338983050847457,2024,4,2,15
EPP,166854,COD,2024-04-10 17:46:52,155,0,0,22,155,FOR,155,0.0,2024,4,2,15
GUE/NGL,166854,COD,2024-04-10 17:46:52,31,0,2,4,33,FOR,31,0.0606060606060605,2024,4,2,15
Greens/EFA,166854,COD,2024-04-10 17:46:52,69,0,0,3,69,FOR,69,0.0,2024,4,2,15
ID,166854,COD,2024-04-10 17:46:52,28,0,20,11,48,FOR,28,0.4166666666666666,2024,4,2,15
Renew,166854,COD,2024-04-10 17:46:52,96,0,0,6,96,FOR,96,0.0,2024,4,2,15
S&D,166854,COD,2024-04-10 17:46:52,125,0,0,14,125,FOR,125,0.0,2024,4,2,15
ECR,166856,COD,2024-04-10 17:38:15,55,3,0,10,58,FOR,55,0.0517241379310344,2024,4,2,15
EPP,166856,COD,2024-04-10 17:38:15,154,0,0,23,154,FOR,154,0.0,2024,4,2,15
GUE/NGL,166856,COD,2024-04-10 17:38:15,1,31,1,4,33,AGAINST,31,0.0606060606060605,2024,4,2,15
Greens/EFA,166856,COD,2024-04-10 17:38:15,67,1,0,4,68,FOR,67,0.0147058823529411,2024,4,2,15
ID,166856,COD,2024-04-10 17:38:15,47,0,1,11,48,FOR,47,0.0208333333333333,2024,4,2,15
Renew,166856,COD,2024-04-10 17:38:15,93,0,3,6,96,FOR,93,0.03125,2024,4,2,15
S&D,166856,COD,2024-04-10 17:38:15,123,0,0,16,123,FOR,123,0.0,2024,4,2,15
ECR,166858,COD,2024-04-10 17:44:41,57,0,2,9,59,FOR,57,0.0338983050847457,2024,4,2,15
EPP,166858,COD,2024-04-10 17:44:41,155,0,0,22,155,FOR,155,0.0,2024,4,2,15
GUE/NGL,166858,COD,2024-04-10 17:44:41,31,0,2,4,33,FOR,31,0.0606060606060605,2024,4,2,15
Greens/EFA,166858,COD,2024-04-10 17:44:41,67,0,0,5,67,FOR,67,0.0,2024,4,2,15
ID,166858,COD,2024-04-10 17:44:41,48,0,0,11,48,FOR,48,0.0,2024,4,2,15
Renew,166858,COD,2024-04-10 17:44:41,96,0,0,6,96,FOR,96,0.0,2024,4,2,15
S&D,166858,COD,2024-04-10 17:44:41,124,0,0,15,124,FOR,124,0.0,2024,4,2,15
ECR,166860,COD,2024-04-10 17:43:21,1,50,7,10,58,AGAINST,50,0.1379310344827586,2024,4,2,15
EPP,166860,COD,2024-04-10 17:43:21,140,1,12,24,153,FOR,140,0.0849673202614379,2024,4,2,15
GUE/NGL,166860,COD,2024-04-10 17:43:21,33,0,0,4,33,FOR,33,0.0,2024,4,2,15
Greens/EFA,166860,COD,2024-04-10 17:43:21,69,0,0,3,69,FOR,69,0.0,2024,4,2,15
ID,166860,COD,2024-04-10 17:43:21,0,47,0,12,47,AGAINST,47,0.0,2024,4,2,15
Renew,166860,COD,2024-04-10 17:43:21,95,0,1,6,96,FOR,95,0.0104166666666666,2024,4,2,15
S&D,166860,COD,2024-04-10 17:43:21,122,0,1,16,123,FOR,122,0.008130081300813,2024,4,2,15
ECR,166862,COD,2024-04-10 17:44:22,6,48,5,9,59,AGAINST,48,0.1864406779661016,2024,4,2,15
EPP,166862,COD,2024-04-10 17:44:22,11,139,3,24,153,AGAINST,139,0.0915032679738562,2024,4,2,15
GUE/NGL,166862,COD,2024-04-10 17:44:22,18,1,14,4,33,FOR,18,0.4545454545454546,2024,4,2,15
Greens/EFA,166862,COD,2024-04-10 17:44:22,69,0,0,3,69,FOR,69,0.0,2024,4,2,15
ID,166862,COD,2024-04-10 17:44:22,0,21,27,11,48,ABSTENTION,27,0.4375,2024,4,2,15
Renew,166862,COD,2024-04-10 17:44:22,96,0,0,6,96,FOR,96,0.0,2024,4,2,15
S&D,166862,COD,2024-04-10 17:44:22,125,0,0,14,125,FOR,125,0.0,2024,4,2,15
ECR,166864,COD,2024-04-11 12:27:51,55,4,2,7,61,FOR,55,0.0983606557377049,2024,4,3,15
EPP,166864,COD,2024-04-11 12:27:51,144,1,1,31,146,FOR,144,0.0136986301369863,2024,4,3,15
GUE/NGL,166864,COD,2024-04-11 12:27:51,1,31,0,5,32,AGAINST,31,0.03125,2024,4,3,15
Greens/EFA,166864,COD,2024-04-11 12:27:51,23,15,23,11,61,FOR,23,0.6229508196721312,2024,4,3,15
ID,166864,COD,2024-04-11 12:27:51,19,16,15,9,50,FOR,19,0.62,2024,4,3,15
Renew,166864,COD,2024-04-11 12:27:51,85,0,5,12,90,FOR,85,0.0555555555555555,2024,4,3,15
S&D,166864,COD,2024-04-11 12:27:51,111,0,5,23,116,FOR,111,0.0431034482758621,2024,4,3,15
ECR,166879,COD,2024-04-10 18:23:15,36,15,5,12,56,FOR,36,0.3571428571428571,2024,4,2,15
EPP,166879,COD,2024-04-10 18:23:15,133,2,5,37,140,FOR,133,0.05,2024,4,2,15
GUE/NGL,166879,COD,2024-04-10 18:23:15,25,5,2,5,32,FOR,25,0.21875,2024,4,2,15
Greens/EFA,166879,COD,2024-04-10 18:23:15,62,6,0,4,68,FOR,62,0.088235294117647,2024,4,2,15
ID,166879,COD,2024-04-10 18:23:15,0,28,16,15,44,AGAINST,28,0.3636363636363636,2024,4,2,15
Renew,166879,COD,2024-04-10 18:23:15,92,1,0,9,93,FOR,92,0.010752688172043,2024,4,2,15
S&D,166879,COD,2024-04-10 18:23:15,117,3,0,19,120,FOR,117,0.025,2024,4,2,15
ECR,166887,COD,2024-04-10 17:41:50,4,55,0,9,59,AGAINST,55,0.0677966101694915,2024,4,2,15
EPP,166887,COD,2024-04-10 17:41:50,33,119,3,22,155,AGAINST,119,0.232258064516129,2024,4,2,15
GUE/NGL,166887,COD,2024-04-10 17:41:50,32,1,0,4,33,FOR,32,0.0303030303030302,2024,4,2,15
Greens/EFA,166887,COD,2024-04-10 17:41:50,67,0,1,4,68,FOR,67,0.0147058823529411,2024,4,2,15
ID,166887,COD,2024-04-10 17:41:50,0,48,0,11,48,AGAINST,48,0.0,2024,4,2,15
Renew,166887,COD,2024-04-10 17:41:50,70,21,5,6,96,FOR,70,0.2708333333333333,2024,4,2,15
S&D,166887,COD,2024-04-10 17:41:50,119,1,3,16,123,FOR,119,0.0325203252032519,2024,4,2,15
ECR,166904,COD,2024-04-10 17:31:23,34,23,2,9,59,FOR,34,0.423728813559322,2024,4,2,15
EPP,166904,COD,2024-04-10 17:31:23,138,14,0,25,152,FOR,138,0.0921052631578946,2024,4,2,15
GUE/NGL,166904,COD,2024-04-10 17:31:23,0,30,2,5,32,AGAINST,30,0.0625,2024,4,2,15
Greens/EFA,166904,COD,2024-04-10 17:31:23,2,59,8,3,69,AGAINST,59,0.144927536231884,2024,4,2,15
ID,166904,COD,2024-04-10 17:31:23,4,43,1,11,48,AGAINST,43,0.1041666666666666,2024,4,2,15
Renew,166904,COD,2024-04-10 17:31:23,87,4,4,7,95,FOR,87,0.0842105263157895,2024,4,2,15
