id,first_name,last_name,party,party_code,agreed,dissented,did_not_vote,total_votes,percent_agree_current,percent_show_up,country,European People’s Party percentage,Renew Europe percentage,Progressive Alliance of Socialists and Democrats percentage,European Conservatives and Reformists percentage,Non-attached Members percentage,Europe of Sovereign Nations percentage,The Left in the European Parliament – GUE/NGL percentage,Greens/European Free Alliance percentage,Patriots for Europe percentage,Identity and Democracy percentage
4267,Udo,Bullmann,Progressive Alliance of Socialists and Democrats,SD,608,1075,161,1844,32.97180043383948,91.26898047722342,Germany,30.260303687635577,31.99566160520607,32.97180043383948,22.7765726681128,23.91540130151844,1.2472885032537961,24.783080260303688,29.934924078091107,2.2234273318872018,12.20173535791757
197440,Delara,Burkhardt,Progressive Alliance of Socialists and Democrats,SD,589,1094,161,1844,31.941431670281993,91.26898047722342,Germany,29.609544468546638,31.019522776572668,31.941431670281993,21.908893709327547,23.427331887201735,1.0845986984815619,23.427331887201735,28.308026030368765,2.0607375271149677,11.605206073752711
197829,Jorge,Buxadé Villalba,Patriots for Europe,PFE,386,1321,137,1844,20.932754880694144,92.5704989154013,Spain,13.99132321041215,12.906724511930587,12.689804772234273,19.63123644251627,15.88937093275488,2.9826464208242953,11.605206073752711,11.3882863340564,3.9045553145336225,18.600867678958785
257051,Andrzej,Buła,European People’s Party,EPP,91,67,4,162,56.17283950617284,97.53086419753086,Poland,56.17283950617284,51.85185185185185,51.23456790123457,43.20987654320987,25.308641975308642,17.28395061728395,32.71604938271605,43.20987654320987,27.77777777777778,0.0
256928,Petr,Bystron,Europe of Sovereign Nations,ESN,75,51,36,162,46.2962962962963,77.77777777777779,Germany,9.25925925925926,8.641975308641975,9.876543209876543,17.901234567901234,29.629629629629626,46.2962962962963,17.28395061728395,10.493827160493826,31.48148148148148,0.0
220840,Jaroslav,Bžoch,Patriots for Europe,PFE,59,93,10,162,36.41975308641975,93.82716049382715,Czechia,31.48148148148148,31.48148148148148,30.246913580246915,38.88888888888889,28.39506172839506,23.456790123456788,25.308641975308642,27.77777777777778,36.41975308641975,0.0
256915,Mélissa,Camara,Greens/European Free Alliance,GREEN_EFA,88,67,7,162,54.32098765432099,95.67901234567901,France,41.358024691358025,43.82716049382716,46.913580246913575,34.5679012345679,26.543209876543212,12.962962962962962,41.358024691358025,54.32098765432099,20.98765432098765,0.0
96711,Pascal,Canfin,Renew Europe,RENEW,631,1090,123,1844,34.219088937093275,93.32971800433839,France,32.4295010845987,34.219088937093275,33.73101952277657,24.240780911062906,25.054229934924077,1.4099783080260302,24.240780911062906,29.77223427331887,2.386117136659436,12.960954446854664
257296,Nina,Carberry,European People’s Party,EPP,94,56,12,162,58.0246913580247,92.5925925925926,Ireland,58.0246913580247,53.70370370370371,50.617283950617285,38.2716049382716,21.604938271604937,12.962962962962962,30.246913580246915,42.592592592592595,24.691358024691358,0.0
197574,Damien,Carême,The Left in the European Parliament – GUE/NGL,GUE_NGL,594,1126,124,1844,32.21258134490238,93.27548806941431,France,25.271149674620393,26.95227765726681,27.711496746203906,20.44468546637744,23.644251626898047,1.735357917570499,29.934924078091107,31.127982646420826,2.0607375271149677,12.039045553145336
28122,David,Casa,European People’s Party,EPP,615,1123,106,1844,33.35140997830803,94.25162689804772,Malta,33.35140997830803,32.75488069414317,31.941431670281993,25.32537960954447,25.216919739696316,1.2472885032537961,23.2646420824295,27.765726681127983,2.27765726681128,13.99132321041215
28219,Daniel,Caspary,European People’s Party,EPP,613,1077,154,1844,33.242950108459866,91.64859002169197,Germany,33.242950108459866,31.290672451193057,30.531453362255967,24.40347071583514,23.806941431670282,1.0303687635574839,21.420824295010846,26.572668112798265,1.8980477223427332,13.503253796095443
256891,Benoit,Cassart,Renew Europe,RENEW,75,64,23,162,46.2962962962963,85.80246913580247,Belgium,43.82716049382716,46.2962962962963,43.82716049382716,35.18518518518518,19.753086419753085,12.345679012345679,30.246913580246915,38.2716049382716,21.604938271604937,0.0
256921,Laurent,Castillo,European People’s Party,EPP,63,79,20,162,38.88888888888889,87.65432098765432,France,38.88888888888889,39.50617283950617,39.50617283950617,40.123456790123456,21.604938271604937,11.728395061728394,32.098765432098766,36.41975308641975,22.839506172839506,0.0
86793,Anna,Cavazzini,Greens/European Free Alliance,GREEN_EFA,678,1077,89,1844,36.767895878524946,95.17353579175705,Germany,29.826464208242946,31.724511930585685,32.049891540130155,22.722342733188718,25.32537960954447,1.13882863340564,28.633405639913235,36.767895878524946,1.9522776572668112,12.364425162689804
257096,Stefano,Cavedagna,European Conservatives and Reformists,ECR,79,61,22,162,48.76543209876543,86.41975308641975,Italy,33.95061728395062,35.18518518518518,35.80246913580247,48.76543209876543,22.22222222222222,16.666666666666664,28.39506172839506,33.33333333333333,28.39506172839506,0.0
197786,Susanna,Ceccardi,Patriots for Europe,PFE,474,1267,103,1844,25.704989154013013,94.41431670281996,Italy,18.926247288503255,18.872017353579178,18.329718004338392,23.318872017353577,18.112798264642084,2.1691973969631237,14.859002169197396,16.268980477223426,2.9826464208242953,22.722342733188718
257002,José,Cepeda,Progressive Alliance of Socialists and Democrats,SD,73,54,35,162,45.06172839506173,78.39506172839506,Spain,41.9753086419753,43.82716049382716,45.06172839506173,28.39506172839506,16.666666666666664,7.4074074074074066,29.01234567901235,40.123456790123456,16.666666666666664,0.0
256880,Estelle,Ceulemans,Progressive Alliance of Socialists and Democrats,SD,90,70,2,162,55.55555555555556,98.76543209876543,Belgium,48.148148148148145,51.23456790123457,55.55555555555556,38.2716049382716,28.39506172839506,14.814814814814813,41.9753086419753,53.086419753086425,25.308641975308642,0.0
197782,Mohammed,Chahim,Progressive Alliance of Socialists and Democrats,SD,581,1133,130,1844,31.507592190889373,92.95010845986985,Netherlands,29.067245119305856,30.694143167028198,31.507592190889373,21.908893709327547,23.2646420824295,1.3557483731019524,24.349240780911064,29.88069414316703,2.1691973969631237,11.3882863340564
197529,Leila,Chaibi,The Left in the European Parliament – GUE/NGL,GUE_NGL,564,1135,145,1844,30.585683297180044,92.13665943600867,France,22.017353579175705,23.59002169197397,24.295010845986983,18.492407809110627,22.234273318872017,1.735357917570499,30.585683297180044,26.46420824295011,2.1149674620390453,11.713665943600867
197463,Olivier,Chastel,Renew Europe,RENEW,675,1131,38,1844,36.60520607375271,97.93926247288503,Belgium,34.544468546637745,36.60520607375271,35.62906724511931,25.379609544468547,26.13882863340564,1.2472885032537961,25.379609544468547,31.073752711496745,2.1691973969631237,13.774403470715836
124861,Caterina,Chinnici,European People’s Party,EPP,525,1032,287,1844,28.470715835140997,84.43600867678958,Italy,28.362255965292842,27.765726681127983,27.114967462039047,19.739696312364423,20.010845986984815,1.193058568329718,18.492407809110627,23.210412147505423,2.1691973969631237,11.062906724511931
197558,Asger,Christensen,Renew Europe,RENEW,535,1119,190,1844,29.01301518438178,89.69631236442517,Denmark,28.470715835140997,29.01301518438178,28.253796095444685,21.529284164859003,21.203904555314534,1.2472885032537961,20.336225596529285,24.837310195227765,2.0065075921908893,10.900216919739696
257093,Carlo,Ciccioli,European Conservatives and Reformists,ECR,59,52,51,162,36.41975308641975,68.51851851851852,Italy,25.925925925925924,26.543209876543212,26.543209876543212,36.41975308641975,15.432098765432098,14.814814814814813,20.37037037037037,22.839506172839506,20.98765432098765,0.0
257014,Veronika,Cifrová Ostrihoňová,Renew Europe,RENEW,92,67,3,162,56.79012345679012,98.14814814814815,Slovakia,52.46913580246913,56.79012345679012,57.407407407407405,40.123456790123456,27.160493827160494,16.049382716049383,36.41975308641975,50.0,26.543209876543212,0.0
257147,Alessandro,Ciriani,European Conservatives and Reformists,ECR,80,49,33,162,49.382716049382715,79.62962962962963,Italy,33.95061728395062,34.5679012345679,35.18518518518518,49.382716049382715,24.691358024691358,19.1358024691358,28.39506172839506,32.098765432098766,30.864197530864196,0.0
257131,Anna Maria,Cisint,Patriots for Europe,PFE,63,56,43,162,38.88888888888889,73.4567901234568,Italy,20.98765432098765,20.98765432098765,20.98765432098765,30.864197530864196,27.77777777777778,30.864197530864196,20.98765432098765,18.51851851851852,38.88888888888889,0.0
257023,Per,Clausen,The Left in the European Parliament – GUE/NGL,GUE_NGL,82,69,11,162,50.617283950617285,93.20987654320987,Denmark,32.71604938271605,34.5679012345679,37.65432098765432,31.48148148148148,29.01234567901235,19.753086419753085,50.617283950617285,41.9753086419753,24.074074074074073,0.0
245018,Christophe,Clergeau,Progressive Alliance of Socialists and Democrats,SD,466,203,91,760,61.31578947368421,88.02631578947368,France,56.184210526315795,59.473684210526315,61.31578947368421,39.473684210526315,46.18421052631579,2.5,46.8421052631579,57.36842105263158,4.342105263157895,22.763157894736842
197503,David,Cormand,Greens/European Free Alliance,GREEN_EFA,647,1168,29,1844,35.08676789587852,98.42733188720173,France,28.199566160520607,30.09761388286334,30.531453362255967,21.800433839479393,24.349240780911064,1.13882863340564,28.687635574837312,35.08676789587852,1.8980477223427332,11.930585683297181
257169,Annalisa,Corrado,Progressive Alliance of Socialists and Democrats,SD,97,61,4,162,59.876543209876544,97.53086419753086,Italy,52.46913580246913,55.55555555555556,59.876543209876544,40.123456790123456,25.925925925925924,14.814814814814813,38.88888888888889,51.23456790123457,25.925925925925924,0.0
256937,Vivien,Costanzo,Progressive Alliance of Socialists and Democrats,SD,94,63,5,162,58.0246913580247,96.91358024691358,Germany,53.086419753086425,54.32098765432099,58.0246913580247,41.9753086419753,25.925925925925924,14.19753086419753,37.03703703703704,50.0,25.925925925925924,0.0
257057,João,Cotrim De Figueiredo,Renew Europe,RENEW,92,68,2,162,56.79012345679012,98.76543209876543,Portugal,55.55555555555556,56.79012345679012,53.70370370370371,38.2716049382716,22.839506172839506,15.432098765432098,32.098765432098766,46.2962962962963,24.074074074074073,0.0
257297,Barry,Cowen,Renew Europe,RENEW,83,55,24,162,51.23456790123457,85.18518518518519,Ireland,48.148148148148145,51.23456790123457,48.148148148148145,35.18518518518518,22.839506172839506,13.580246913580247,29.629629629629626,42.592592592592595,23.456790123456788,0.0
256938,Tobias,Cremer,Progressive Alliance of Socialists and Democrats,SD,95,64,3,162,58.64197530864198,98.14814814814815,Germany,52.46913580246913,54.32098765432099,58.64197530864198,40.74074074074074,25.308641975308642,13.580246913580247,37.65432098765432,50.617283950617285,24.691358024691358,0.0
257034,Carmen,Crespo Díaz,European People’s Party,EPP,84,59,19,162,51.85185185185185,88.27160493827161,Spain,51.85185185185185,48.148148148148145,45.06172839506173,35.18518518518518,20.98765432098765,11.11111111111111,29.629629629629626,39.50617283950617,22.22222222222222,0.0
40224,Andi,Cristea,Progressive Alliance of Socialists and Democrats,SD,69,42,2,113,61.06194690265486,98.23008849557522,Romania,59.29203539823009,61.06194690265486,61.06194690265486,41.5929203539823,26.548672566371685,15.04424778761062,35.39823008849557,48.67256637168141,28.31858407079646,0.0
257094,Giovanni,Crosetto,European Conservatives and Reformists,ECR,83,62,17,162,51.23456790123457,89.50617283950618,Italy,34.5679012345679,34.5679012345679,35.80246913580247,51.23456790123457,22.22222222222222,18.51851851851852,27.77777777777778,32.71604938271605,29.629629629629626,0.0
257078,Paulo,Cunha,European People’s Party,EPP,90,66,6,162,55.55555555555556,96.29629629629629,Portugal,55.55555555555556,56.17283950617284,52.46913580246913,39.50617283950617,22.22222222222222,11.728395061728394,32.098765432098766,45.67901234567901,24.074074074074073,0.0
257100,Gheorghe,Cârciu,Progressive Alliance of Socialists and Democrats,SD,62,39,61,162,38.2716049382716,62.34567901234568,Romania,38.2716049382716,38.2716049382716,38.2716049382716,27.160493827160494,16.049382716049383,9.25925925925926,22.839506172839506,32.098765432098766,17.901234567901234,0.0
257028,Henrik,Dahl,European People’s Party,EPP,93,64,5,162,57.407407407407405,96.91358024691358,Denmark,57.407407407407405,53.086419753086425,50.0,41.358024691358025,24.074074074074073,15.432098765432098,32.098765432098766,43.20987654320987,26.543209876543212,0.0
38542,Johan,Danielsson,Progressive Alliance of Socialists and Democrats,SD,93,549,0,642,14.485981308411214,100.0,Sweden,12.92834890965732,13.707165109034266,14.485981308411214,10.59190031152648,7.009345794392523,4.205607476635514,10.12461059190031,12.616822429906541,7.165109034267912,0.0
236050,Marie,Dauchy,Patriots for Europe,PFE,523,457,95,1075,48.65116279069767,91.16279069767442,France,25.488372093023255,25.116279069767444,24.74418604651163,30.883720930232556,30.325581395348838,4.930232558139535,24.372093023255815,22.41860465116279,6.883720930232558,41.76744186046511
197556,Ivan,David,Europe of Sovereign Nations,ESN,418,1303,123,1844,22.66811279826464,93.32971800433839,Czechia,8.24295010845987,8.24295010845987,8.080260303687634,12.960954446854664,12.960954446854664,3.9587852494577005,11.767895878524946,8.188720173535792,3.4164859002169194,18.709327548806943
257030,Raúl,De La Hoz Quintano,European People’s Party,EPP,91,63,8,162,56.17283950617284,95.06172839506173,Spain,56.17283950617284,51.85185185185185,49.382716049382715,40.123456790123456,22.22222222222222,15.432098765432098,31.48148148148148,41.9753086419753,25.308641975308642,0.0
204414,Margarita,De La Pisa Carrión,Patriots for Europe,PFE,401,1400,43,1844,21.746203904555315,97.66811279826464,Spain,14.967462039045554,13.828633405639914,13.6117136659436,20.390455531453362,16.811279826464208,3.091106290672451,12.689804772234273,12.147505422993492,3.9587852494577005,19.902386117136658
124858,Fabio,De Masi,Non-attached Members,NI,79,83,0,162,48.76543209876543,100.0,Germany,17.901234567901234,21.604938271604937,22.839506172839506,23.456790123456788,48.76543209876543,32.098765432098766,33.33333333333333,26.543209876543212,37.03703703703704,0.0
204333,Salvatore,De Meo,European People’s Party,EPP,582,1124,138,1844,31.56182212581345,92.51626898047722,Italy,31.56182212581345,30.314533622559654,29.77223427331887,22.7765726681128,22.39696312364425,1.193058568329718,21.0412147505423,26.13882863340564,2.2234273318872018,12.093275488069414
257122,Antonio,Decaro,Progressive Alliance of Socialists and Democrats,SD,91,62,9,162,56.17283950617284,94.44444444444444,Italy,49.382716049382715,52.46913580246913,56.17283950617284,36.41975308641975,23.456790123456788,12.345679012345679,34.5679012345679,48.148148148148145,22.22222222222222,0.0
28390,Pilar,Del Castillo Vera,European People’s Party,EPP,568,979,297,1844,30.80260303687636,83.8937093275488,Spain,30.80260303687636,29.989154013015185,29.28416485900217,22.7765726681128,22.722342733188718,1.0303687635574839,21.25813449023861,25.75921908893709,1.843817787418655,12.093275488069414
257155,Danilo,Della Valle,The Left in the European Parliament – GUE/NGL,GUE_NGL,78,71,13,162,48.148148148148145,91.9753086419753,Italy,27.77777777777778,30.246913580246915,34.5679012345679,27.77777777777778,30.864197530864196,19.1358024691358,48.148148148148145,35.80246913580247,25.308641975308642,0.0
256886,Valérie,Deloge,Patriots for Europe,PFE,90,68,4,162,55.55555555555556,97.53086419753086,France,20.98765432098765,22.839506172839506,22.839506172839506,32.71604938271605,43.20987654320987,43.20987654320987,27.77777777777778,20.37037037037037,55.55555555555556,0.0
197468,Özlem,Demirel,The Left in the European Parliament – GUE/NGL,GUE_NGL,512,1110,222,1844,27.765726681127983,87.96095444685467,Germany,17.462039045553148,18.926247288503255,19.63123644251627,14.913232104121473,19.25162689804772,1.4099783080260302,27.765726681127983,21.746203904555315,1.7895878524945772,9.97830802603037
96826,Tamás,Deutsch,Patriots for Europe,PFE,400,983,461,1844,21.69197396963124,75.0,Hungary,17.462039045553148,17.299349240780913,17.136659436008678,18.980477223427332,21.095444685466376,2.27765726681128,14.967462039045554,15.61822125813449,3.1995661605206074,11.659436008676789
256870,Valérie,Devaux,Renew Europe,RENEW,82,46,34,162,50.617283950617285,79.01234567901234,France,47.53086419753087,50.617283950617285,50.617283950617285,35.18518518518518,23.456790123456788,13.580246913580247,31.48148148148148,44.44444444444444,22.22222222222222,0.0
